backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_disliked,is_in_post_campaign_pledging_phase,is_launched,is_liked,is_starrable,launched_at,location,name,percent_funded,photo,pledged,prelaunch_activated,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_exchange_rate,usd_pledged,usd_type,video
"32","A cozy puzzle-simulation where you organize and pack charming orders with relaxing gameplay and a lighthearted, satisfying story.","{""id"":35,""name"":""Video Games"",""analytics_name"":""Video Games"",""slug"":""games/video games"",""position"":9,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/video%20games""}}}","984","SE","Sweden","1762374389","{""id"":1559861085,""name"":""Aroko Game Studio"",""slug"":""arokogamestudio"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/049/166/596/5dbe9a8c73900e70cc417b0aa6e0d1d0_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1746490663&width=40&sig=oTSqnx219ByZ0YZBBLC4XgRgs%2B4UIWpkN4ySzVahFMs%3D"",""small"":""https://i.kickstarter.com/assets/049/166/596/5dbe9a8c73900e70cc417b0aa6e0d1d0_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1746490663&width=80&sig=BF0yFu6PR6WsSo%2BxWzie%2FeX0xX6RGOeZzkfMISRtfZc%3D"",""medium"":""https://i.kickstarter.com/assets/049/166/596/5dbe9a8c73900e70cc417b0aa6e0d1d0_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1746490663&width=160&sig=DI7dmHabMTvP3yHpCVQ%2FGah8yh6QfKpn1IfFk5lgXXs%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/arokogamestudio""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1559861085?signature=1789098389.752ea8bd09a4b6eaa3a42ca4fa839f6e0b099c8e""}}}","EUR","€","false","USD","1764945204","false","1.16308417","500","511262669","null","false","true","null","false","1762785204","{""id"":897819,""name"":""Lund"",""slug"":""lund-skane-se"",""short_name"":""Lund, Sweden"",""displayable_name"":""Lund, Sweden"",""localized_name"":""Lund"",""country"":""SE"",""state"":""Skane"",""type"":""Town"",""is_root"":false,""expanded_country"":""Sweden"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/lund-skane-se"",""location"":""https://www.kickstarter.com/locations/lund-skane-se""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1789061356.2eda83e05405b93f4c4171b58db4d313815be5bb&woe_id=897819""}}}","Packing Life","169","{""key"":""assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg"",""full"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1762787978&width=560&sig=2nEM1WcwuVbVV%2BN1rmNLTvj0vtOm1BL061ONdbcj4h8%3D"",""ed"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1762787978&width=352&sig=pbkbU39hO8ILYKnjEB25E1pn72IFBfZuCPYedk08vfk%3D"",""med"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1762787978&width=272&sig=vY2k83KABnQOCtlaJQLfIYG5v6KeVFmG8y%2BFAfM8a7I%3D"",""little"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1762787978&width=208&sig=bnPypUheK4O7C%2FdwNUNNaPJ3%2FEOrhof0Z%2BeJ4L9bows%3D"",""small"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1762787978&width=160&sig=DbD8SQgUqdxvLv6%2BsnqnE974uu9clinvB7%2FUETSJp6Q%3D"",""thumb"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1762787978&width=48&sig=u4%2FSfs0OSvoQ%2BIs%2BZ46SBp5YWNHeGvqr5xrgqUTRuEw%3D"",""1024x576"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1762787978&width=1024&sig=FfbrangXNveNYdJMhnRlXN8iPhs5r3Sp8geLM5jSNwE%3D"",""1536x864"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1762787978&width=1552&sig=Ghn8szN%2ByMyQrzHLKzkaBagGgSGgEeA%2FatNjlXKW9g8%3D""}","845","true","{""id"":5282104,""project_id"":5282104,""state"":""active"",""state_changed_at"":1764949966,""name"":""Packing Life"",""blurb"":""A cozy puzzle-simulation where you organize and pack charming orders with relaxing gameplay and a lighthearted, satisfying story."",""background_color"":"""",""text_color"":"""",""link_background_color"":"""",""link_text_color"":"""",""link_text"":""Follow along!"",""link_url"":""https://www.kickstarter.com/projects/arokogamestudio/packing-life-0/rewards#reward-UmV3YXJkLVVtVjNZWEprTFRFd09EazRNVEV4"",""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1762787978&width=1552&sig=Ghn8szN%2ByMyQrzHLKzkaBagGgSGgEeA%2FatNjlXKW9g8%3D"",""baseball_card"":""https://i.kickstarter.com/assets/051/602/893/87d45c9a11d4756cf1d24de2104df71f_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1762787978&width=560&sig=2nEM1WcwuVbVV%2BN1rmNLTvj0vtOm1BL061ONdbcj4h8%3D""}}}","packing-life-0","https://www.kickstarter.com/discover/categories/games/video%20games?sort=magic&agg_fields=state&category_id%5B%5D=35&state%5B%5D=upcoming&state%5B%5D=live&state%5B%5D=late_pledge","true","false","successful","1764945207","1.15694409","{""web"":{""project"":""https://www.kickstarter.com/projects/arokogamestudio/packing-life-0"",""rewards"":""https://www.kickstarter.com/projects/arokogamestudio/packing-life-0/rewards""}}","1.16535991","977.61775605","domestic","{""id"":1397087,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1788944663-c8VGSfu7oYz5dJADvAUAu1EEyRBOruqoxP14QBkAvfo%3D/projects/5242628/video-1397087-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1788944663-c8VGSfu7oYz5dJADvAUAu1EEyRBOruqoxP14QBkAvfo%3D/projects/5242628/video-1397087-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1788944663-c8VGSfu7oYz5dJADvAUAu1EEyRBOruqoxP14QBkAvfo%3D/projects/5242628/video-1397087-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":640,""height"":360,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/5242628/video-1397087-h264_base.jpg?2025""}"
"649","The Street Fighter-Infused JRPG Co-Op Adventure. Explore, fight, and survive a world that's forgetting itself.","{""id"":34,""name"":""Tabletop Games"",""analytics_name"":""Tabletop Games"",""slug"":""games/tabletop games"",""position"":7,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/tabletop%20games""}}}","45015","CA","Canada","1752598482","{""id"":408535408,""name"":""Chimney Cat Games"",""slug"":""tunnelstory"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/050/066/340/ee7a896f14dbfd6b89993d421734584a_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1752696219&width=40&sig=PcsT0%2B8M5vWp4ektG2mmmaRvaFr%2BvasRySW%2FCo%2F5YlI%3D"",""small"":""https://i.kickstarter.com/assets/050/066/340/ee7a896f14dbfd6b89993d421734584a_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1752696219&width=80&sig=4KF5sGNJKMyaLamxyE2bwPRjd1mZbwlP8PDGfrbQvWg%3D"",""medium"":""https://i.kickstarter.com/assets/050/066/340/ee7a896f14dbfd6b89993d421734584a_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1752696219&width=160&sig=qHo4VRzyRzrs%2FDqCIRQQL%2FlB1lI3G5mHjnyPU0Cndyc%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/tunnelstory""},""api"":{""user"":""https://api.kickstarter.com/v1/users/408535408?signature=1789098389.d9551b6a76e9582204e0bc3b24b176434147cfdf""}}}","CAD","$","true","USD","1764169207","false","0.72590486","10000","1142897844","null","false","true","null","false","1762354807","{""id"":4118,""name"":""Toronto"",""slug"":""toronto-on-ca"",""short_name"":""Toronto, Canada"",""displayable_name"":""Toronto, Canada"",""localized_name"":""Toronto"",""country"":""CA"",""state"":""ON"",""type"":""Town"",""is_root"":false,""expanded_country"":""Canada"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/toronto-on-ca"",""location"":""https://www.kickstarter.com/locations/toronto-on-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1789084415.3e02fb025572eda4ab0338ec8f5ae7eed4332a48&woe_id=4118""}}}","Tunnel Story","633.68","{""key"":""assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg"",""full"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1762359211&width=560&sig=wtLjNV4cawEj9N5oRo9RC0OdhGFmtSjoExkUfPne1K4%3D"",""ed"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1762359211&width=352&sig=rU%2F4w%2BVTfSDQ1SX0Mzb9SAQVvxyCRmvYRCgp8hiyxgk%3D"",""med"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1762359211&width=272&sig=3jr01VnZ9FJDdoXLx1ekbgWI1p2TktVGns0kumrmWgE%3D"",""little"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1762359211&width=208&sig=o49OSoeBTHLuRskLL8vy8MY%2FUzeXr91gztU1N6Hdkzk%3D"",""small"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1762359211&width=160&sig=rotKx%2BWe2xYIBRGwA6iuPY1vMKsIOIs2XJjW8j29YQc%3D"",""thumb"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1762359211&width=48&sig=TqP0BbmNZDPkzWjAR0qsH1f2eTG7vddMMzDCkOdRu2k%3D"",""1024x576"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1762359211&width=1024&sig=wfNFFyai%2FbRrCWNofkzLn25J%2FtUNUngvMoSmAtQ6tFs%3D"",""1536x864"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1762359211&width=1552&sig=LrOktcKdBlLfEg5TG%2FA3g7KpLE5dyzKah8tljxi8Q%2FY%3D""}","63368","true","{""id"":5221998,""project_id"":5221998,""state"":""active"",""state_changed_at"":1764197664,""name"":""Tunnel Story"",""blurb"":""The Street Fighter-Infused JRPG Co-Op Adventure. Explore, fight, and survive a world that's forgetting itself.                          Join Below!                                                        Late Pledges are happening soon!"",""background_color"":"""",""text_color"":"""",""link_background_color"":"""",""link_text_color"":"""",""link_text"":""Late Pledges CLICK HERE!"",""link_url"":""https://chimney-cat-games.pledgemanager.com/projects/tunnel-story/participate/"",""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1762359211&width=1552&sig=LrOktcKdBlLfEg5TG%2FA3g7KpLE5dyzKah8tljxi8Q%2FY%3D"",""baseball_card"":""https://i.kickstarter.com/assets/051/547/970/a349a326465d46b2acea90c58ab5b7b6_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1762359211&width=560&sig=wtLjNV4cawEj9N5oRo9RC0OdhGFmtSjoExkUfPne1K4%3D""}}}","tunnel-story","https://www.kickstarter.com/discover/categories/games/video%20games?sort=magic&agg_fields=state&category_id%5B%5D=35&state%5B%5D=upcoming&state%5B%5D=live&state%5B%5D=late_pledge","true","true","successful","1764169209","0.71092861","{""web"":{""project"":""https://www.kickstarter.com/projects/tunnelstory/tunnel-story"",""rewards"":""https://www.kickstarter.com/projects/tunnelstory/tunnel-story/rewards""}}","0.7103862","45050.124158480001","domestic","{""id"":1394830,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1788986114-mmQ9rKkubo9%2BYg5ForSay50Ui7FmfL11br4iHB6XjZI%3D/projects/5182522/video-1394830-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1788986114-mmQ9rKkubo9%2BYg5ForSay50Ui7FmfL11br4iHB6XjZI%3D/projects/5182522/video-1394830-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1788986114-mmQ9rKkubo9%2BYg5ForSay50Ui7FmfL11br4iHB6XjZI%3D/projects/5182522/video-1394830-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":1280,""height"":720,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/5182522/video-1394830-h264_720.jpg?2025""}"
"175","An action-platformer for the Game Boy with 10 intense levels, tough bosses, and secrets to find.","{""id"":35,""name"":""Video Games"",""analytics_name"":""Video Games"",""slug"":""games/video games"",""position"":9,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/video%20games""}}}","12864","US","the United States","1754415305","{""id"":121581093,""name"":""TigerChainsaw"",""slug"":""tigerchainsaw"",""is_registered"":null,""is_email_verified"":null,""chosen_currency"":null,""is_superbacker"":null,""has_admin_message_badge"":false,""partner_badge"":null,""ppo_has_action"":false,""backing_action_count"":0,""avatar"":{""thumb"":""https://i.kickstarter.com/assets/050/506/365/277143945b750aa614bce8af06b7c346_original.png?anim=false&fit=cover&height=40&origin=ugc&q=92&v=1755721702&width=40&sig=A87%2BeDQAuRGmmFzPm2PNgMCERk4GHLcrRVjksy66n%2Fs%3D"",""small"":""https://i.kickstarter.com/assets/050/506/365/277143945b750aa614bce8af06b7c346_original.png?anim=false&fit=cover&height=80&origin=ugc&q=92&v=1755721702&width=80&sig=Fiu%2BY92fIFqilbEkKl5nS%2Fe1SBE9WC%2F0CAQCWcMs1Jw%3D"",""medium"":""https://i.kickstarter.com/assets/050/506/365/277143945b750aa614bce8af06b7c346_original.png?anim=false&fit=cover&height=160&origin=ugc&q=92&v=1755721702&width=160&sig=RbMTmhoPcimJE0cmMVQFp7eduf5N2ZEPjAglqjprr8Q%3D""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/tigerchainsaw""},""api"":{""user"":""https://api.kickstarter.com/v1/users/121581093?signature=1789098389.c404eada302404293f2018715a7c1ec59014b6bc""}}}","USD","$","true","USD","1764864004","false","1","10000","1218897947","null","false","true","null","false","1762272004","{""id"":2451822,""name"":""Milwaukee"",""slug"":""milwaukee-wi"",""short_name"":""Milwaukee, WI"",""displayable_name"":""Milwaukee, WI"",""localized_name"":""Milwaukee"",""country"":""US"",""state"":""WI"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/milwaukee-wi"",""location"":""https://www.kickstarter.com/locations/milwaukee-wi""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1789085552.64d4bb8d20b242f6e47935ff18b297dd9a75743d&woe_id=2451822""}}}","Maiden of the Dark - Game Boy","128.64","{""key"":""assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png"",""full"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1755720789&width=560&sig=Z6Kb2i95JkA%2BoCUBbfMUKfg45wxgaNW3H7iHVgEdino%3D"",""ed"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=198&origin=ugc&q=92&v=1755720789&width=352&sig=A%2B3VfAYEjUp7Ib9pqY8HBvjd3%2BJex6o6N6zf9xJlefo%3D"",""med"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=153&origin=ugc&q=92&v=1755720789&width=272&sig=rX6w4z5KBBvfybIdt5b5j%2BX6JmvnQPThudclyTYLrc4%3D"",""little"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=117&origin=ugc&q=92&v=1755720789&width=208&sig=RfF0E%2FgVCI7GZ4kL6%2BwbeNWdpZjOia0HeF2fWG9p%2Fjc%3D"",""small"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1755720789&width=160&sig=AkQo3HfiWzUf%2FlPiLURFkX925UZwt9MXOFz0RsogAYI%3D"",""thumb"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=27&origin=ugc&q=92&v=1755720789&width=48&sig=EVPEUXfIgEZpdYrKU6FweaZSzMeqwOBy436EXsdrPBo%3D"",""1024x576"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=576&origin=ugc&q=92&v=1755720789&width=1024&sig=rl7Wzp1CU25mlymJavjHqvMZiBdiBVrFqhgHyw7PA4M%3D"",""1536x864"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1755720789&width=1552&sig=Q129dNMM0bGSlSOyGdD8NREOVp42kzlRLTkLBhTmPr4%3D""}","12864","true","{""id"":5233494,""project_id"":5233494,""state"":""inactive"",""state_changed_at"":1754415305,""name"":""Maiden of the Dark - Game Boy"",""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=873&origin=ugc&q=92&v=1755720789&width=1552&sig=Q129dNMM0bGSlSOyGdD8NREOVp42kzlRLTkLBhTmPr4%3D"",""baseball_card"":""https://i.kickstarter.com/assets/050/506/170/470de2bf404929dcbe1e5c16272d889e_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1755720789&width=560&sig=Z6Kb2i95JkA%2BoCUBbfMUKfg45wxgaNW3H7iHVgEdino%3D""}}}","maiden-of-the-dark-game-boy","https://www.kickstarter.com/discover/categories/games/video%20games?sort=magic&agg_fields=state&category_id%5B%5D=35&state%5B%5D=upcoming&state%5B%5D=live&state%5B%5D=late_pledge","true","false","successful","1764864006","1","{""web"":{""project"":""https://www.kickstarter.com/projects/tigerchainsaw/maiden-of-the-dark-game-boy"",""rewards"":""https://www.kickstarter.com/projects/tigerchainsaw/maiden-of-the-dark-game-boy/rewards""}}","1","12864.0","domestic","{""id"":1396665,""status"":""successful"",""hls"":""https://v2.kickstarter.com/1789011989-Py1w8X9mBqbOCL05oN2sO4fM3zUBHl%2F0kPlhAqEdlfE%3D/projects/5194018/video-1396665-hls_playlist.m3u8"",""hls_type"":""application/x-mpegURL"",""high"":""https://v2.kickstarter.com/1789011989-Py1w8X9mBqbOCL05oN2sO4fM3zUBHl%2F0kPlhAqEdlfE%3D/projects/5194018/video-1396665-h264_high.mp4"",""high_type"":""video/mp4; codecs=""avc1.64001E, mp4a.40.2"""",""base"":""https://v2.kickstarter.com/1789011989-Py1w8X9mBqbOCL05oN2sO4fM3zUBHl%2F0kPlhAqEdlfE%3D/projects/5194018/video-1396665-h264_base.mp4"",""base_type"":""video/mp4; codecs=""avc1.42E01E, mp4a.40.2"""",""tracks"":""[]"",""width"":1280,""height"":720,""frame"":""https://d15chbti7ht62o.cloudfront.net/projects/5194018/video-1396665-h264_720.jpg?2025""}"
